行政编码,区县,市,省
540502,乃东区,山南市,西藏自治区
540521,扎囊县,山南市,西藏自治区
540522,贡嘎县,山南市,西藏自治区
540523,桑日县,山南市,西藏自治区
540524,琼结县,山南市,西藏自治区
540525,曲松县,山南市,西藏自治区
540526,措美县,山南市,西藏自治区
540527,洛扎县,山南市,西藏自治区
540528,加查县,山南市,西藏自治区
540529,隆子县,山南市,西藏自治区
540530,错那县,山南市,西藏自治区
540531,浪卡子县,山南市,西藏自治区
540600,那曲市,那曲市,西藏自治区
540602,色尼区,那曲市,西藏自治区
540621,嘉黎县,那曲市,西藏自治区
540622,比如县,那曲市,西藏自治区
540623,聂荣县,那曲市,西藏自治区
540624,安多县,那曲市,西藏自治区
540625,申扎县,那曲市,西藏自治区
540626,索县,那曲市,西藏自治区
540627,班戈县,那曲市,西藏自治区
540628,巴青县,那曲市,西藏自治区
540629,尼玛县,那曲市,西藏自治区
540630,双湖县,那曲市,西藏自治区
542100,昌都地区,昌都地区,西藏自治区
542121,昌都县,昌都地区,西藏自治区
542122,江达县,昌都地区,西藏自治区
542123,贡觉县,昌都地区,西藏自治区
542124,类乌齐县,昌都地区,西藏自治区
542125,丁青县,昌都地区,西藏自治区
542126,察雅县,昌都地区,西藏自治区
542127,八宿县,昌都地区,西藏自治区
542128,左贡县,昌都地区,西藏自治区
542129,芒康县,昌都地区,西藏自治区
542130,波密县,昌都地区,西藏自治区
542131,察隅县,昌都地区,西藏自治区
542132,洛隆县,昌都地区,西藏自治区
542133,边坝县,昌都地区,西藏自治区
542134,盐井县,昌都地区,西藏自治区
542135,碧土县,昌都地区,西藏自治区
542136,妥坝县,昌都地区,西藏自治区
542137,生达县,昌都地区,西藏自治区
542200,山南地区,山南地区,西藏自治区
542221,乃东县,山南地区,西藏自治区
542222,扎囊县,山南地区,西藏自治区
542223,贡嘎县,山南地区,西藏自治区
542224,桑日县,山南地区,西藏自治区
542225,穷结县|琼结县,山南地区,西藏自治区
542226,曲松县,山南地区,西藏自治区
542227,措美县,山南地区,西藏自治区
542228,洛扎县,山南地区,西藏自治区
542229,加查县,山南地区,西藏自治区
542230,朗县,山南地区,西藏自治区
542231,隆子县,山南地区,西藏自治区
542232,错那县,山南地区,西藏自治区
542233,浪卡子县,山南地区,西藏自治区
542300,日喀则地区,日喀则地区,西藏自治区
542301,日喀则市,日喀则地区,西藏自治区
542321,日喀则县,日喀则地区,西藏自治区
542322,南木林县,日喀则地区,西藏自治区
542323,江孜县,日喀则地区,西藏自治区
542324,定日县,日喀则地区,西藏自治区
542325,萨迦县,日喀则地区,西藏自治区
542326,拉孜县,日喀则地区,西藏自治区
542327,昂仁县,日喀则地区,西藏自治区
542328,谢通门县,日喀则地区,西藏自治区
542329,白朗县,日喀则地区,西藏自治区
542330,仁布县,日喀则地区,西藏自治区
542331,康马县,日喀则地区,西藏自治区
542332,定结县,日喀则地区,西藏自治区
542333,仲巴县,日喀则地区,西藏自治区
542334,亚东县,日喀则地区,西藏自治区
542335,吉隆县,日喀则地区,西藏自治区
542336,聂拉木县,日喀则地区,西藏自治区
542337,萨嘎县,日喀则地区,西藏自治区
542338,岗巴县,日喀则地区,西藏自治区
542400,那曲地区,那曲地区,西藏自治区
542421,那曲县,那曲地区,西藏自治区
542422,嘉黎县,那曲地区,西藏自治区
542423,比如县,那曲地区,西藏自治区
542424,聂荣县,那曲地区,西藏自治区
542425,安多县,那曲地区,西藏自治区
542426,申扎县,那曲地区,西藏自治区
542427,索县,那曲地区,西藏自治区
542428,班戈县,那曲地区,西藏自治区
542429,巴青县,那曲地区,西藏自治区
542430,尼玛县,那曲地区,西藏自治区
542431,双湖县,那曲地区,西藏自治区
542500,阿里地区,阿里地区,西藏自治区
542521,普兰县,阿里地区,西藏自治区
542522,札达县,阿里地区,西藏自治区
542523,噶尔县,阿里地区,西藏自治区
542524,日土县,阿里地区,西藏自治区
542525,革吉县,阿里地区,西藏自治区
542526,改则县,阿里地区,西藏自治区
542527,措勤县,阿里地区,西藏自治区
542528,隆格尔县,阿里地区,西藏自治区
542600,林芝地区,林芝地区,西藏自治区
542621,林芝县,林芝地区,西藏自治区
542622,工布江达县,林芝地区,西藏自治区
542623,米林县,林芝地区,西藏自治区
542624,墨脱县,林芝地区,西藏自治区
542625,波密县,林芝地区,西藏自治区
542626,察隅县,林芝地区,西藏自治区
542627,朗县,林芝地区,西藏自治区
542700,江孜地区,江孜地区,西藏自治区
542721,江孜县,江孜地区,西藏自治区
542722,浪卡子县,江孜地区,西藏自治区
542723,白朗县,江孜地区,西藏自治区
542724,仁布县,江孜地区,西藏自治区
542725,康马县,江孜地区,西藏自治区
542726,亚东县,江孜地区,西藏自治区
542727,岗巴县,江孜地区,西藏自治区
610000,陕西省,,陕西省
610100,西安市,西安市,陕西省
610102,新城区,西安市,陕西省
610103,碑林区,西安市,陕西省
610104,莲湖区,西安市,陕西省
610111,灞桥区,西安市,陕西省
610112,未央区,西安市,陕西省
610113,雁塔区,西安市,陕西省
610114,阎良区,西安市,陕西省
610115,临潼区,西安市,陕西省
610116,长安区,西安市,陕西省
610117,高陵区,西安市,陕西省
610118,鄠邑区,西安市,陕西省
610121,长安县,西安市,陕西省
610122,蓝田县,西安市,陕西省
610123,临潼县,西安市,陕西省
610124,周至县,西安市,陕西省
610125,户县,西安市,陕西省
610126,高陵县,西安市,陕西省
610200,铜川市,铜川市,陕西省
610202,王益区|城区,铜川市,陕西省
610203,印台区|郊区,铜川市,陕西省
610204,耀州区,铜川市,陕西省
610221,耀县,铜川市,陕西省
610222,宜君县,铜川市,陕西省
610300,宝鸡市,宝鸡市,陕西省
610302,渭滨区,宝鸡市,陕西省
610303,金台区,宝鸡市,陕西省
610304,杨陵区|陈仓区,宝鸡市,陕西省
610305,凤翔区,宝鸡市,陕西省
610321,宝鸡县,宝鸡市,陕西省
610322,凤翔县,宝鸡市,陕西省
610323,岐山县,宝鸡市,陕西省
610324,扶风县,宝鸡市,陕西省
610325,武功县,宝鸡市,陕西省
610326,眉县,宝鸡市,陕西省
610327,陇县,宝鸡市,陕西省
610328,千阳县,宝鸡市,陕西省
610329,麟游县,宝鸡市,陕西省
610330,凤县,宝鸡市,陕西省
610331,太白县,宝鸡市,陕西省
610400,咸阳市,咸阳市,陕西省
610401,咸阳市,咸阳市,陕西省
610402,秦都区,咸阳市,陕西省
610403,杨陵区,咸阳市,陕西省
610404,渭城区,咸阳市,陕西省
610421,兴平县,咸阳市,陕西省
610422,三原县,咸阳市,陕西省
610423,泾阳县,咸阳市,陕西省
610424,乾县,咸阳市,陕西省
610425,礼泉县,咸阳市,陕西省
610426,永寿县,咸阳市,陕西省
610427,彬县,咸阳市,陕西省
610428,长武县,咸阳市,陕西省
610429,旬邑县,咸阳市,陕西省
610430,淳化县,咸阳市,陕西省
610431,武功县,咸阳市,陕西省
610481,兴平市,咸阳市,陕西省
610482,彬州市,咸阳市,陕西省
610500,渭南市,渭南市,陕西省
610502,临渭区,渭南市,陕西省
610503,华州区,渭南市,陕西省
610521,华县,渭南市,陕西省
610522,潼关县,渭南市,陕西省
610523,大荔县,渭南市,陕西省
610524,合阳县,渭南市,陕西省
610525,澄城县,渭南市,陕西省
610526,蒲城县,渭南市,陕西省
610527,白水县,渭南市,陕西省
610528,富平县,渭南市,陕西省
610581,韩城市,渭南市,陕西省
610582,华阴市,渭南市,陕西省
610600,延安市,延安市,陕西省
610602,宝塔区,延安市,陕西省
610603,安塞区,延安市,陕西省
610621,延长县,延安市,陕西省
610622,延川县,延安市,陕西省
610623,子长县,延安市,陕西省
610624,安塞县,延安市,陕西省
610625,志丹县,延安市,陕西省
610626,吴起县|吴旗县,延安市,陕西省
610627,甘泉县,延安市,陕西省
610628,富县,延安市,陕西省
610629,洛川县,延安市,陕西省
610630,宜川县,延安市,陕西省
610631,黄龙县,延安市,陕西省
610632,黄陵县,延安市,陕西省
610681,子长市,延安市,陕西省
610700,汉中市,汉中市,陕西省
610702,汉台区,汉中市,陕西省
610703,南郑区,汉中市,陕西省
610721,南郑县,汉中市,陕西省
610722,城固县,汉中市,陕西省
610723,洋县,汉中市,陕西省
610724,西乡县,汉中市,陕西省
610725,勉县,汉中市,陕西省
610726,宁强县,汉中市,陕西省
610727,略阳县,汉中市,陕西省
610728,镇巴县,汉中市,陕西省
610729,留坝县,汉中市,陕西省
610730,佛坪县,汉中市,陕西省
610800,榆林市,榆林市,陕西省
610802,榆阳区,榆林市,陕西省
610803,横山区,榆林市,陕西省
610821,神木县,榆林市,陕西省
610822,府谷县,榆林市,陕西省
610823,横山县,榆林市,陕西省
610824,靖边县,榆林市,陕西省
610825,定边县,榆林市,陕西省
610826,绥德县,榆林市,陕西省
610827,米脂县,榆林市,陕西省
610828,佳县,榆林市,陕西省
610829,吴堡县,榆林市,陕西省
610830,清涧县,榆林市,陕西省
610831,子洲县,榆林市,陕西省
610881,神木市,榆林市,陕西省
610900,安康市,安康市,陕西省
610902,汉滨区,安康市,陕西省
610921,汉阴县,安康市,陕西省
610922,石泉县,安康市,陕西省
610923,宁陕县,安康市,陕西省
610924,紫阳县,安康市,陕西省
610925,岚皋县,安康市,陕西省
610926,平利县,安康市,陕西省
610927,镇坪县,安康市,陕西省
610928,旬阳县,安康市,陕西省
610929,白河县,安康市,陕西省
610981,旬阳市,安康市,陕西省
611000,商洛市,商洛市,陕西省
611002,商州区,商洛市,陕西省
611021,洛南县,商洛市,陕西省
611022,丹凤县,商洛市,陕西省
611023,商南县,商洛市,陕西省
611024,山阳县,商洛市,陕西省
611025,镇安县,商洛市,陕西省
611026,柞水县,商洛市,陕西省
612100,渭南地区,渭南地区,陕西省
612101,渭南市,渭南地区,陕西省
612102,韩城市,渭南地区,陕西省
612103,华阴市,渭南地区,陕西省
612121,蓝田县,渭南地区,陕西省
612122,临潼县,渭南地区,陕西省
612123,渭南县,渭南地区,陕西省
612124,华县,渭南地区,陕西省
612125,华阴县,渭南地区,陕西省
612126,潼关县,渭南地区,陕西省
612127,大荔县,渭南地区,陕西省
612128,蒲城县,渭南地区,陕西省
612129,澄城县,渭南地区,陕西省
612130,白水县,渭南地区,陕西省
612131,韩城县,渭南地区,陕西省
612132,合阳县,渭南地区,陕西省
612133,富平县,渭南地区,陕西省
612200,咸阳地区,咸阳地区,陕西省
612201,咸阳市,咸阳地区,陕西省
612221,兴平县,咸阳地区,陕西省
612222,周至县,咸阳地区,陕西省
612223,户县,咸阳地区,陕西省
612224,三原县,咸阳地区,陕西省
612225,泾阳县,咸阳地区,陕西省
612226,高陵县,咸阳地区,陕西省
612227,乾县,咸阳地区,陕西省
612228,礼泉县,咸阳地区,陕西省
612229,永寿县,咸阳地区,陕西省
612230,彬县,咸阳地区,陕西省
612231,长武县,咸阳地区,陕西省
612232,旬邑县,咸阳地区,陕西省
612233,淳化县,咸阳地区,陕西省
612300,汉中地区,汉中地区,陕西省
612301,汉中市,汉中地区,陕西省
612321,南郑县,汉中地区,陕西省
612322,城固县,汉中地区,陕西省
612323,洋县,汉中地区,陕西省
612324,西乡县,汉中地区,陕西省
612325,勉县,汉中地区,陕西省
612326,宁强县,汉中地区,陕西省
612327,略阳县,汉中地区,陕西省
612328,镇巴县,汉中地区,陕西省
612329,留坝县,汉中地区,陕西省
612330,佛坪县,汉中地区,陕西省
612400,安康地区,安康地区,陕西省
612401,安康市,安康地区,陕西省
612421,安康县,安康地区,陕西省
612422,汉阴县,安康地区,陕西省
612423,石泉县,安康地区,陕西省
612424,宁陕县,安康地区,陕西省
612425,紫阳县,安康地区,陕西省
612426,岚皋县,安康地区,陕西省
612427,平利县,安康地区,陕西省
612428,镇坪县,安康地区,陕西省
612429,旬阳县,安康地区,陕西省
612430,白河县,安康地区,陕西省
612500,商洛地区,商洛地区,陕西省
612501,商州市,商洛地区,陕西省
612521,商县,商洛地区,陕西省
612522,洛南县,商洛地区,陕西省
612523,丹凤县,商洛地区,陕西省
612524,商南县,商洛地区,陕西省
612525,山阳县,商洛地区,陕西省
612526,镇安县,商洛地区,陕西省
612527,柞水县,商洛地区,陕西省
612600,延安地区,延安地区,陕西省
612601,延安市,延安地区,陕西省
612621,延长县,延安地区,陕西省
612622,延川县,延安地区,陕西省
612623,子长县,延安地区,陕西省
612624,安塞县,延安地区,陕西省
612625,志丹县,延安地区,陕西省
612626,吴旗县,延安地区,陕西省
612627,甘泉县,延安地区,陕西省
612628,富县,延安地区,陕西省
612629,洛川县,延安地区,陕西省
612630,宜川县,延安地区,陕西省
612631,黄龙县,延安地区,陕西省
612632,黄陵县,延安地区,陕西省
612633,宜君县,延安地区,陕西省
612700,榆林地区,榆林地区,陕西省
612701,榆林市,榆林地区,陕西省
612721,榆林县,榆林地区,陕西省
